datetime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2020-03-10 16:02:07.320750,0.011,-0.007,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.336160,0.01,-0.006,1.033,0.21,0.49,1.05
2020-03-10 16:02:07.336283,0.011,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:07.336299,0.011,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.336355,0.012,-0.006,1.03,0.21,0.56,0.98
2020-03-10 16:02:07.336368,0.011,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.336474,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.352036,0.012,-0.006,1.032,0.21,0.49,0.98
2020-03-10 16:02:07.357337,0.012,-0.005,1.031,0.21,0.56,0.98
2020-03-10 16:02:07.362503,0.012,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.367736,0.012,-0.007,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.372984,0.011,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.373082,0.011,-0.005,1.027,0.21,0.49,1.05
2020-03-10 16:02:07.373210,0.01,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.373342,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.378552,0.012,-0.006,1.033,0.21,0.56,1.05
2020-03-10 16:02:07.393914,0.011,-0.006,1.034,0.14,0.56,1.05
2020-03-10 16:02:07.399094,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.404308,0.01,-0.006,1.03,0.14,0.56,1.05
2020-03-10 16:02:07.404421,0.01,-0.004,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.404444,0.011,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.419912,0.012,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.430187,0.011,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.435478,0.011,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.445932,0.013000000000000001,-0.007,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.466394,0.013000000000000001,-0.006,1.032,0.21,0.49,1.12
2020-03-10 16:02:07.476822,0.01,-0.007,1.043,0.21,0.56,1.05
2020-03-10 16:02:07.487127,0.011,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.492347,0.011,-0.006,1.028,0.21,0.49,1.05
2020-03-10 16:02:07.497612,0.01,-0.006,1.033,0.21,0.42,1.05
2020-03-10 16:02:07.512986,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.513036,0.011,-0.004,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.513123,0.01,-0.004,1.027,0.21,0.49,1.05
2020-03-10 16:02:07.518281,0.011,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.528695,0.01,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:07.538980,0.012,-0.005,1.028,0.14,0.56,1.05
2020-03-10 16:02:07.539031,0.012,-0.005,1.028,0.21,0.49,1.05
2020-03-10 16:02:07.539162,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.539192,0.011,-0.005,1.033,0.14,0.56,0.98
2020-03-10 16:02:07.539210,0.011,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.549608,0.011,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.560004,0.012,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:07.580487,0.012,-0.005,1.03,0.21,0.56,1.05
2020-03-10 16:02:07.590778,0.011,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.596069,0.013000000000000001,-0.005,1.034,0.21,0.49,1.12
2020-03-10 16:02:07.602771,0.011,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.602817,0.013000000000000001,-0.006,1.032,0.14,0.42,1.05
2020-03-10 16:02:07.602877,0.011,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.602892,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.602907,0.012,-0.005,1.032,0.21,0.35000000000000003,1.05
2020-03-10 16:02:07.602923,0.011,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:07.628819,0.012,-0.005,1.032,0.14,0.56,1.12
2020-03-10 16:02:07.644211,0.011,-0.005,1.03,0.14,0.56,1.05
2020-03-10 16:02:07.654822,0.011,-0.007,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.670213,0.01,-0.005,1.04,0.21,0.56,1.05
2020-03-10 16:02:07.675528,0.011,-0.006,1.022,0.21,0.35000000000000003,1.05
2020-03-10 16:02:07.680697,0.013000000000000001,-0.005,1.042,0.21,0.56,1.05
2020-03-10 16:02:07.685913,0.012,-0.006,1.035,0.21,0.49,1.05
2020-03-10 16:02:07.685941,0.012,-0.008,1.035,0.21,0.56,1.05
2020-03-10 16:02:07.685958,0.011,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.701306,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.716679,0.012,-0.008,1.029,0.14,0.56,1.05
2020-03-10 16:02:07.716715,0.011,-0.006,1.031,0.14,0.56,0.98
2020-03-10 16:02:07.727059,0.012,-0.005,1.029,0.21,0.56,1.05
2020-03-10 16:02:07.742433,0.011,-0.004,1.032,0.14,0.63,1.05
2020-03-10 16:02:07.757819,0.011,-0.005,1.033,0.21,0.49,1.05
2020-03-10 16:02:07.757865,0.011,-0.006,1.029,0.21,0.56,1.05
2020-03-10 16:02:07.773275,0.012,-0.006,1.029,0.14,0.49,1.05
2020-03-10 16:02:07.778521,0.009000000000000001,-0.006,1.034,0.14,0.56,1.05
2020-03-10 16:02:07.783667,0.011,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.809187,0.012,-0.006,1.033,0.21,0.56,1.05
2020-03-10 16:02:07.814415,0.01,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.824656,0.012,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:07.829821,0.012,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:07.834920,0.012,-0.005,1.033,0.14,0.56,1.05
2020-03-10 16:02:07.845188,0.011,-0.005,1.03,0.21,0.07,1.05
2020-03-10 16:02:07.860824,0.012,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:07.881313,0.012,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.891700,0.011,-0.005,1.036,0.14,0.7000000000000001,1.05
2020-03-10 16:02:07.896923,0.012,-0.005,1.028,0.14,0.56,1.05
2020-03-10 16:02:07.902145,0.01,-0.005,1.031,0.21,0.49,1.12
2020-03-10 16:02:07.902294,0.012,-0.005,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.907453,0.012,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.919844,0.011,-0.007,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.925191,0.012,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:07.925274,0.011,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.925294,0.011,-0.005,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.925327,0.013000000000000001,-0.006,1.032,0.21,0.49,0.98
2020-03-10 16:02:07.925366,0.007,-0.007,1.032,0.14,0.49,1.05
2020-03-10 16:02:07.951358,0.011,-0.006,1.033,0.21,0.56,1.05
2020-03-10 16:02:07.971873,0.012,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:07.982189,0.012,-0.006,1.029,0.14,0.56,1.05
2020-03-10 16:02:07.992446,0.011,-0.006,1.034,0.21,0.49,1.05
2020-03-10 16:02:08.007828,0.013000000000000001,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:08.012998,0.011,-0.006,1.031,0.14,0.56,0.98
2020-03-10 16:02:08.018923,0.012,-0.006,1.031,0.21,0.42,1.05
2020-03-10 16:02:08.024118,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:08.044565,0.012,-0.007,1.031,0.21,0.49,1.05
2020-03-10 16:02:08.044616,0.012,-0.005,1.029,0.21,0.56,1.05
2020-03-10 16:02:08.049798,0.012,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.060156,0.011,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:08.075612,0.01,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:08.075751,0.012,-0.006,1.031,0.14,0.42,1.05
2020-03-10 16:02:08.075782,0.011,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:08.085978,0.012,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:08.091174,0.01,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:08.106544,0.01,-0.006,1.03,0.14,0.49,1.05
2020-03-10 16:02:08.111736,0.011,-0.005,1.03,0.21,0.56,1.05
2020-03-10 16:02:08.122101,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:08.129534,0.012,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:08.144842,0.011,-0.007,1.031,0.21,0.49,1.05
2020-03-10 16:02:08.155140,0.011,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:08.170542,0.012,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:08.191029,0.011,-0.005,1.031,0.14,0.49,1.05
2020-03-10 16:02:08.211539,0.012,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:08.216754,0.011,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.227532,0.012,-0.006,1.031,0.14,0.63,1.05
2020-03-10 16:02:08.232706,0.011,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.237970,0.011,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:08.253366,0.011,-0.005,1.032,0.21,0.49,1.12
2020-03-10 16:02:08.263749,0.012,-0.006,1.028,0.14,0.63,1.05
2020-03-10 16:02:08.279033,0.01,-0.007,1.031,0.21,0.49,1.05
2020-03-10 16:02:08.294448,0.012,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:08.304728,0.012,-0.007,1.03,0.14,0.56,1.05
2020-03-10 16:02:08.309921,0.011,-0.006,1.034,0.21,0.49,1.05
2020-03-10 16:02:08.325269,0.011,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:08.340647,0.011,-0.006,1.032,0.14,0.49,1.05
2020-03-10 16:02:08.355983,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:08.356072,0.011,-0.007,1.032,0.21,0.56,1.05
2020-03-10 16:02:08.356183,0.012,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:08.381688,0.011,-0.005,1.032,0.14,0.49,1.05
2020-03-10 16:02:08.386875,0.011,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.402229,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.422715,0.011,-0.006,1.029,0.14,0.63,1.05
2020-03-10 16:02:08.428015,0.012,-0.007,1.033,0.21,0.49,1.05
2020-03-10 16:02:08.448498,0.011,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:08.448736,0.012,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.448762,0.012,-0.005,1.031,0.14,0.56,1.05
2020-03-10 16:02:08.448833,0.013000000000000001,-0.007,1.031,0.21,0.35000000000000003,1.05
2020-03-10 16:02:08.449013,0.012,-0.005,1.027,0.21,0.63,1.05
2020-03-10 16:02:08.464392,0.013000000000000001,-0.005,1.029,0.14,0.49,1.05
2020-03-10 16:02:08.464445,0.01,-0.004,1.031,0.21,0.42,1.12
2020-03-10 16:02:08.464541,0.013000000000000001,-0.005,1.029,0.21,0.42,1.12
2020-03-10 16:02:08.469728,0.009000000000000001,-0.003,1.027,0.21,0.49,1.05
2020-03-10 16:02:08.485129,0.016,-0.005,1.035,0.28,0.42,1.05
2020-03-10 16:02:08.485336,0.014,-0.008,1.032,0.21,0.35000000000000003,1.05
2020-03-10 16:02:08.490551,0.01,-0.006,1.028,0.21,0.42,1.05
2020-03-10 16:02:08.505962,0.013000000000000001,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:08.516280,0.012,-0.007,1.034,0.21,0.56,1.05
2020-03-10 16:02:08.526606,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:08.542049,0.011,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.554017,0.011,-0.006,1.033,0.14,0.56,1.05
2020-03-10 16:02:08.559189,0.011,-0.005,1.031,0.14,0.49,1.05
2020-03-10 16:02:08.569486,0.011,-0.006,1.031,0.14,0.56,1.12
2020-03-10 16:02:08.579849,0.012,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:08.585078,0.012,-0.007,1.032,0.14,0.49,1.05
2020-03-10 16:02:08.600378,0.011,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.605592,0.01,-0.006,1.029,0.14,0.63,0.98
2020-03-10 16:02:08.610779,0.01,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:08.610824,0.011,-0.006,1.033,0.14,0.63,1.05
2020-03-10 16:02:08.610839,0.011,-0.006,1.028,0.21,0.42,1.05
2020-03-10 16:02:08.610852,0.013000000000000001,-0.007,1.024,0.14,0.56,1.05
2020-03-10 16:02:08.616145,0.014,-0.004,1.027,0.21,0.35000000000000003,1.12
2020-03-10 16:02:08.616247,0.011,-0.004,1.033,0.14,0.56,1.05
2020-03-10 16:02:08.621385,0.009000000000000001,-0.004,1.035,0.14,0.56,0.98
2020-03-10 16:02:08.621414,0.012,-0.007,1.03,0.14,0.7000000000000001,1.05
2020-03-10 16:02:08.636781,0.011,-0.005,1.029,0.14,0.63,1.05
2020-03-10 16:02:08.647289,0.011,-0.004,1.027,0.21,0.49,1.05
2020-03-10 16:02:08.659228,0.011,-0.008,1.04,0.21,0.28,1.05
2020-03-10 16:02:08.664410,0.006,-0.002,1.047,0.21,0.56,1.05
2020-03-10 16:02:08.664446,0.012,-0.006,1.033,0.14,0.56,1.05
2020-03-10 16:02:08.664463,0.01,-0.002,1.037,0.21,0.42,1.05
2020-03-10 16:02:08.664479,0.013000000000000001,-0.008,1.026,0.14,0.35000000000000003,1.05
2020-03-10 16:02:08.679788,0.011,-0.005,1.025,0.14,0.7000000000000001,0.98
2020-03-10 16:02:08.684989,0.01,-0.005,1.032,0.21,0.42,1.05
2020-03-10 16:02:08.690174,0.011,-0.004,1.036,0.21,0.56,1.05
2020-03-10 16:02:08.690293,0.01,-0.005,1.029,0.21,0.49,1.05
2020-03-10 16:02:08.705871,0.011,-0.004,1.031,0.14,0.63,1.12
2020-03-10 16:02:08.721358,0.011,-0.007,1.027,0.14,0.7000000000000001,1.05
2020-03-10 16:02:08.736776,0.009000000000000001,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.742003,0.012,-0.007,1.028,0.21,0.56,1.05
2020-03-10 16:02:08.747166,0.01,-0.004,1.034,0.21,0.49,1.05
2020-03-10 16:02:08.752308,0.013000000000000001,-0.005,1.027,0.21,0.49,1.05
2020-03-10 16:02:08.757475,0.011,-0.007,1.028,0.21,0.49,1.05
2020-03-10 16:02:08.762671,0.013000000000000001,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:08.762901,0.011,-0.006,1.03,0.14,0.49,1.05
2020-03-10 16:02:08.762928,0.011,-0.007,1.032,0.14,0.63,1.05
2020-03-10 16:02:08.778244,0.01,-0.004,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.783399,0.01,-0.005,1.031,0.21,0.56,0.98
2020-03-10 16:02:08.794010,0.012,-0.005,1.032,0.14,0.49,1.05
2020-03-10 16:02:08.804342,0.011,-0.006,1.03,0.14,0.42,1.05
2020-03-10 16:02:08.814626,0.011,-0.007,1.03,0.21,0.35000000000000003,1.05
2020-03-10 16:02:08.830011,0.005,-0.005,1.052,0.14,0.77,1.05
2020-03-10 16:02:08.850498,0.011,-0.007,1.032,0.21,0.56,1.05
2020-03-10 16:02:08.860885,0.009000000000000001,-0.005,1.032,0.14,0.56,0.98
2020-03-10 16:02:08.866109,0.011,-0.006,1.033,0.21,0.56,1.05
2020-03-10 16:02:08.876330,0.011,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:08.876380,0.012,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:08.876470,0.012,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:08.876494,0.01,-0.006,1.032,0.14,0.7000000000000001,1.05
2020-03-10 16:02:08.876508,0.01,-0.006,1.031,0.14,0.63,1.05
2020-03-10 16:02:08.891834,0.01,-0.005,1.032,0.21,0.49,1.12
2020-03-10 16:02:08.902249,0.013000000000000001,-0.005,1.0150000000000001,0.14,0.7000000000000001,1.05
2020-03-10 16:02:08.917604,0.013000000000000001,-0.005,1.027,0.21,0.49,0.98
2020-03-10 16:02:08.922804,0.012,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:08.927960,0.01,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:08.933106,0.01,-0.005,1.032,0.14,0.49,1.05
2020-03-10 16:02:08.938296,0.011,-0.006,1.03,0.14,0.56,1.05
2020-03-10 16:02:08.958828,0.011,-0.006,1.033,0.14,0.49,1.05
2020-03-10 16:02:08.958910,0.012,-0.006,1.027,0.21,0.35000000000000003,1.05
2020-03-10 16:02:08.958959,0.012,-0.006,1.033,0.21,0.49,1.05
2020-03-10 16:02:08.969390,0.012,-0.006,1.032,0.14,0.63,0.98
2020-03-10 16:02:08.969484,0.01,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.979745,0.01,-0.005,1.03,0.21,0.56,1.05
2020-03-10 16:02:08.979790,0.011,-0.006,1.029,0.21,0.56,1.05
2020-03-10 16:02:08.979827,0.01,-0.006,1.028,0.21,0.42,1.05
2020-03-10 16:02:09.112865,0.01,-0.004,1.022,0.21,0.56,1.05
2020-03-10 16:02:09.128249,0.013000000000000001,-0.007,1.03,0.21,0.56,1.05
2020-03-10 16:02:09.138641,0.009000000000000001,-0.003,1.034,0.14,0.7000000000000001,0.98
2020-03-10 16:02:09.144070,0.017,-0.009000000000000001,1.028,0.07,0.7000000000000001,1.05
2020-03-10 16:02:09.149252,0.01,-0.005,1.035,0.21,0.56,1.05
2020-03-10 16:02:09.154498,0.01,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:09.159822,0.01,-0.007,1.03,0.21,0.49,1.05
2020-03-10 16:02:09.165153,0.011,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:09.170266,0.011,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:09.170292,0.011,-0.006,1.032,0.14,0.49,1.05
2020-03-10 16:02:09.170373,0.011,-0.006,1.031,0.14,0.56,0.98
2020-03-10 16:02:09.185911,0.01,-0.007,1.029,0.14,0.56,0.98
2020-03-10 16:02:09.196148,0.012,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:09.196278,0.01,-0.005,1.031,0.21,0.56,1.05
2020-03-10 16:02:09.206570,0.011,-0.005,1.031,0.21,0.56,1.05
2020-03-10 16:02:09.211787,0.01,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:09.227091,0.011,-0.006,1.031,0.14,0.63,1.05
2020-03-10 16:02:09.232268,0.011,-0.006,1.03,0.14,0.56,1.05
2020-03-10 16:02:09.237470,0.011,-0.007,1.03,0.21,0.49,1.05
2020-03-10 16:02:09.237564,0.012,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:09.237585,0.011,-0.005,1.032,0.14,0.63,1.05
2020-03-10 16:02:09.244212,0.01,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:09.254482,0.011,-0.005,1.03,0.14,0.56,1.05
2020-03-10 16:02:09.254531,0.011,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:09.254545,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:09.264955,0.011,-0.005,1.032,0.14,0.56,0.98
2020-03-10 16:02:09.280289,0.011,-0.005,1.032,0.21,0.56,1.05
2020-03-10 16:02:09.291337,0.012,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:09.296554,0.011,-0.005,1.03,0.14,0.49,1.05
2020-03-10 16:02:09.301705,0.011,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:09.317016,0.011,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:09.322242,0.01,-0.006,1.031,0.14,0.56,0.98
2020-03-10 16:02:09.322306,0.01,-0.005,1.032,0.14,0.49,1.05
2020-03-10 16:02:09.322325,0.012,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:09.322454,0.011,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:09.322492,0.012,-0.005,1.031,0.14,0.56,0.98
2020-03-10 16:02:09.358824,0.011,-0.007,1.032,0.21,0.56,1.05
2020-03-10 16:02:09.358888,0.011,-0.005,1.032,0.21,0.56,1.05
2020-03-10 16:02:09.680554,0.011,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:09.842903,0.01,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:09.996403,0.01,-0.006,1.032,0.21,0.49,0.98
2020-03-10 16:02:10.148577,0.012,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:10.338853,0.012,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:10.550336,0.012,-0.006,1.03,0.14,0.49,1.05
2020-03-10 16:02:10.755285,0.011,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:10.949495,0.011,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:11.160665,0.011,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:11.352772,0.01,-0.005,1.031,0.14,0.49,1.05
2020-03-10 16:02:12.543862,0.011,-0.005,1.031,0.14,0.56,0.98
2020-03-10 16:02:12.671852,0.01,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:12.671894,0.011,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:12.671909,0.011,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:12.677068,0.01,-0.007,1.033,0.21,0.56,0.98
2020-03-10 16:02:12.677116,0.01,-0.005,1.031,0.14,0.56,0.98
2020-03-10 16:02:12.807032,0.012,-0.006,1.03,0.14,0.56,1.05
2020-03-10 16:02:12.950797,0.012,-0.007,1.03,0.14,0.63,1.05
2020-03-10 16:02:13.156504,0.011,-0.006,1.029,0.14,0.56,1.05
2020-03-10 16:02:13.350078,0.011,-0.006,1.031,0.14,0.56,0.98
2020-03-10 16:02:13.539340,0.011,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:13.746276,0.011,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:13.952561,0.011,-0.006,1.03,0.21,0.56,0.98
2020-03-10 16:02:14.140389,0.011,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:14.361372,0.012,-0.006,1.031,0.14,0.56,0.98
2020-03-10 16:02:14.540296,0.011,-0.007,1.031,0.14,0.56,1.05
2020-03-10 16:02:15.681006,0.011,-0.007,1.03,0.14,0.49,1.05
2020-03-10 16:02:15.820494,0.012,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:15.981268,0.01,-0.006,1.033,0.21,0.56,1.05
2020-03-10 16:02:16.136254,0.011,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:16.346407,0.012,-0.005,1.031,0.14,0.49,1.05
2020-03-10 16:02:16.561576,0.011,-0.006,1.031,0.21,0.56,1.12
2020-03-10 16:02:16.749197,0.012,-0.005,1.031,0.14,0.63,1.05
2020-03-10 16:02:16.943854,0.011,-0.005,1.031,0.14,0.56,1.05
2020-03-10 16:02:17.159666,0.011,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:17.428587,0.012,-0.006,1.032,0.14,0.49,1.05
2020-03-10 16:02:17.559563,0.011,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:17.742338,0.011,-0.006,1.03,0.14,0.56,1.05
2020-03-10 16:02:17.946217,0.011,-0.006,1.03,0.14,0.49,1.05
2020-03-10 16:02:18.171347,0.011,-0.005,1.031,0.14,0.49,1.05
2020-03-10 16:02:18.349737,0.011,-0.005,1.032,0.21,0.56,1.05
2020-03-10 16:02:18.559210,0.012,-0.006,1.033,0.14,0.49,1.05
2020-03-10 16:02:18.743882,0.011,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:18.952626,0.011,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:19.143369,0.012,-0.007,1.031,0.14,0.56,1.05
2020-03-10 16:02:19.354868,0.01,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:19.550792,0.011,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:19.748447,0.01,-0.005,1.033,0.14,0.49,1.05
2020-03-10 16:02:19.948280,0.011,-0.006,1.031,0.21,0.56,1.05
